Year,Month,Day,SurfacePressure,MaxTemperature,MinTemperature,DewPoint,WetBulbTemp,RelHumidity,WindSpeed10,Precipitation,HEATWAVE
2019,4,8,98.02,37.14,21.58,8.19,18.73,29.5,2.35,3.2,0
2019,4,9,98.01,39.44,20.45,7.17,18.35,27.81,2.38,0.01,0
2019,4,10,98.11,40.68,22.81,7.37,19.37,24.19,2.16,0,0
2019,4,11,98.08,41.11,22.9,9.23,20.55,27.19,2.95,0,0
2019,4,12,98.1,40.22,23.89,8.48,20.17,25.25,3.34,0.05,0
2019,4,13,98.18,40.54,23.49,10.37,21.09,29.44,3.41,0.14,0
2019,4,14,98.18,40.73,23.51,10.23,21.12,28.69,4.06,0,0
2019,4,15,98.05,40.42,24.53,11.58,21.94,30.75,4.62,0.02,0
2019,4,16,98.28,34.1,22.26,14.51,21.23,46.81,4.02,0.75,0
2019,4,17,98.46,26.25,19.35,16.76,19.77,70.12,3.2,13.12,0
2019,4,18,98.53,31.05,18.1,14.26,19.25,58.81,2.07,0.07,0
2019,4,19,98.31,33.26,18.62,11.58,18.82,43.19,2.41,0,0
2019,4,20,98.04,35.18,18.98,10.8,19.07,38.56,2.31,0,0
2019,4,21,97.84,38.94,20.9,10.53,20.22,33.25,3.01,0,0
2019,4,22,97.86,40.05,23.87,10.63,21.09,30,2.73,0,0
2019,4,23,97.93,42.64,24.33,10.73,22.19,27.44,2.49,0,0
2019,4,24,98.03,42.57,24.26,10.3,22.16,25.88,1.92,0,0
2019,4,25,98.02,43.75,27.03,7.99,21.34,21.62,2.96,0,0
2019,4,26,98.01,42.39,25.11,9.23,21.37,25.31,4.11,0.2,0
2019,4,27,97.92,42.73,25.91,7.05,20.6,20.25,5.72,0,0
2019,4,28,97.83,43.01,25.82,3.99,18.96,17.25,5.33,0,0
2019,4,29,97.71,43.55,24.66,3.83,18.99,16.12,3.14,0,0
2019,4,30,97.44,43.65,24.5,2.64,18.4,14.75,3.64,0,0
2019,5,1,97.39,43.04,24.15,2.39,18.08,15.06,2.83,0,0
2019,5,2,97.53,42.76,24.65,4.75,19.24,19.06,2.93,0,0
2019,5,3,97.8,41.47,24.27,6.05,19.34,21.31,2.89,0.32,0
2019,5,4,98.02,40.66,23.37,2.38,17.05,17.56,3.77,1.97,0
2019,5,5,98.03,41.41,22.21,0.62,16.24,14.88,4.15,0,0
2019,5,6,97.76,42.94,22.84,-1.45,15.77,12,4.75,0,0
2019,5,7,97.62,43.37,24.08,0.32,17,12.88,4.59,0,0
2019,5,8,97.63,43.76,25.48,4.45,19.59,16.31,4.97,0,0
2019,5,9,97.55,43.38,27.62,8.74,22.02,20.62,5.8,0,0
2019,5,10,97.63,43.01,28.15,9.26,22.34,21.25,5,0,0
2019,5,11,97.89,42.2,28.83,11.2,22.8,26.19,3.95,0.05,0
2019,5,12,97.85,41.19,26.25,10.55,22.16,26.19,3.92,0,0
2019,5,13,97.69,41.92,26.99,9.41,22.17,22,2.16,0.55,0
2019,5,14,97.83,37.86,27.06,13.92,22.95,34.75,3.26,5.28,0
2019,5,15,97.9,39.4,26.26,12.91,22.94,31.88,1.7,0.86,0
2019,5,16,97.96,38.62,27.05,14.55,23.47,35.62,2.45,3.42,0
2019,5,17,97.96,37.37,24.65,16.89,23.72,46.81,3.34,10.11,0
2019,5,18,97.99,34.45,22.53,17.41,22.89,54.69,3.5,0.73,0
2019,5,19,98.03,38.11,23.59,13.29,22.09,37.25,3.95,0,0
2019,5,20,98.04,40.75,24.94,12.12,22.43,31.06,3.43,0.01,0
2019,5,21,97.98,40.86,26.17,12.32,22.33,31.88,3.81,0.13,0
2019,5,22,97.75,41.56,27.08,12.48,23.31,28.62,3.09,0,0
2019,5,23,97.66,40.7,28.94,15.26,24.48,34.25,2.11,3.63,0
2019,5,24,97.83,37.8,27.83,17.05,24.83,40.19,3.03,0.04,0
2019,5,25,97.81,38.99,25.73,13.5,22.94,33.94,5.12,0,0
2019,5,26,97.65,41.2,24.87,10.57,21.84,28.06,4.12,0,0
2019,5,27,97.62,43.27,26.01,7.72,21.19,21.62,4.46,0,0
2019,5,28,97.55,44.44,25.23,5.51,20.35,17.62,4.48,0,1
2019,5,29,97.41,45.87,28.04,6.3,21.69,16.75,3.96,0,1
2019,5,30,97.29,46.75,28.88,5.62,21.76,14.81,3.87,0,1
2019,5,31,97.3,47.07,29.74,6.73,22.65,15.69,4.2,0,1
2019,6,1,97.33,47.58,31.34,8.76,24.35,16.5,3.26,0,1
2019,6,2,97.31,46.55,31.4,7.23,23.4,14.75,2.59,0,1
2019,6,3,97.33,46.55,30.37,4.83,21.98,12.94,2.21,0,1
2019,6,4,97.38,45.82,29.52,9.04,23.56,18.69,2.45,0,1
2019,6,5,97.3,46,31.94,8.88,24.04,16.62,1.77,0,1
2019,6,6,97.4,45.82,34.19,9.22,24.31,16.81,2.84,0.42,1
2019,6,7,97.65,43.98,28.67,5.55,21.23,15.06,2.82,0.08,1
2019,6,8,97.51,45.83,31.33,5.37,21.89,13.69,2.83,0,1
2019,6,9,97.24,47.23,30.7,5.85,22.54,13.88,3.97,0,1
2019,6,10,97.01,47.94,30.95,4.42,22.08,12.19,3.95,0,1
2019,6,11,96.97,47.28,31.87,8.48,24.33,15.38,4.17,0,1
2019,6,12,97.17,46.53,34.29,11.13,25.78,18.44,2.62,1.73,1
2019,6,13,97.32,43.64,30.49,17.15,27.3,32.12,3.24,0.01,1
2019,6,14,97.2,45.16,30.77,7.94,22.85,19.88,5.05,0,1
2019,6,15,97.21,44.98,30.1,14.77,26.28,26.75,6.72,0.34,1
2019,6,16,97.39,40.57,31.18,18.97,27.37,38.12,6.23,1.02,0
2019,6,17,97.36,40.02,29.48,20.17,27.28,44.94,4.8,3.07,0
2019,6,18,97.44,37.08,28.24,20.99,26.79,53.12,2.5,4.62,0
2019,6,19,97.38,39.9,27.26,16.98,25.23,40.75,1.64,0,0
2019,6,20,97.51,40.32,26.49,17.33,25.51,41.12,2.32,0,0
2019,6,21,97.49,42.13,29.69,14.22,25.03,28.88,1.88,0,0
2019,6,22,97.43,43.34,29.53,13.28,24.94,26.44,2.45,0,0
2019,6,23,97.41,43.17,29.45,16.9,26.69,33.5,3.2,0.01,0
2019,6,24,97.58,41.1,28.63,21.53,28.3,48.44,3.86,0.74,0
2019,6,25,97.53,41.04,31.12,21.24,28.66,43.75,2.34,0.45,0
2019,6,26,97.3,44.16,32.19,18.2,28.02,33.38,3.66,0.01,0
2019,6,27,97.08,43.71,31.59,16.33,26.96,29.69,4.31,0.04,0
2019,6,28,96.95,44.8,30.94,18.09,28.01,32.94,4.16,0.06,0
2019,6,29,96.92,45.37,31.86,16.53,27.6,29,4.57,0,0
2019,6,30,96.95,45.89,32.53,15.72,27.44,26.75,3.97,0.1,0
2019,7,1,97.05,45.11,32.67,16.11,27.52,27.25,2.32,0.13,0
2019,7,2,97.15,44.79,32.54,15.59,27.12,27,3.43,0.24,0
2019,7,3,97.19,43.2,31.87,18.19,27.89,32.94,3.06,0.33,0
2019,7,4,97.07,42.51,32.42,19.84,28.44,37.94,2.68,3.36,0
2019,7,5,96.92,38.24,30.61,22.15,28.39,49.81,1.67,17.86,0
2019,7,6,96.76,41.4,29.06,22.48,28.79,51.94,2.1,1.77,0
2019,7,7,96.91,38.39,30.19,23.2,28.62,54.38,1.53,6.66,0
2019,7,8,96.93,40.65,31.37,23.01,29.44,49.25,2.22,1.61,0
2019,7,9,96.93,38.1,29.8,23.1,28.39,55.62,4.02,10.16,0
2019,7,10,96.85,40.91,29.51,21.45,28.26,47.44,4.54,0.48,0
2019,7,11,96.9,41.14,29.86,21.08,28.26,44.69,5.7,0.89,0
2019,7,12,97.1,40.82,30.48,20.5,27.9,43.56,5.79,0.02,0
2019,7,13,97.18,41.3,30.93,19.69,27.61,40.75,5.95,0.15,0
2019,7,14,97.04,41.05,29.71,19.24,27.32,40.75,4.05,0.49,0
2019,7,15,97.03,37.45,29.38,23.46,28.37,57.62,3.09,18.28,0
2019,7,16,97.32,35.71,27.97,23.35,27.48,63.12,2.4,17.55,0
2019,7,17,97.45,34.65,27.83,24.09,27.45,68.69,1.62,24.29,0
2019,7,18,97.41,34.58,27.13,24.56,27.49,72.31,1.06,10.49,0
2019,7,19,97.43,37.6,27.33,23.62,28.15,61.25,1.15,0.86,0
2019,7,20,97.51,37.73,28.3,23,28.13,56.44,1.4,3.73,0
2019,7,21,97.48,36.29,28.2,24.63,28.49,65.06,2.7,13.44,0
2019,7,22,97.35,38.26,27.93,24.59,28.93,62.56,1.79,2.95,0
2019,7,23,97.23,38.23,29.68,24.59,29.31,59.19,0.96,4.74,0
2019,7,24,97.08,41.33,29.15,24.52,29.55,59.5,3.59,9.88,0
2019,7,25,97.3,33.48,27.24,25.06,27.39,76.81,2.98,7.56,0
2019,7,26,97.11,33.48,26.3,24.4,27.02,74.62,2.09,9.58,0
2019,7,27,97.09,33.65,26.18,24.81,27.01,78.38,3.88,11.65,0
2019,7,28,97.28,34.59,26.2,24.84,27.39,75.69,4.99,3.99,0
2019,7,29,97.38,36.33,26.93,24.86,28.07,70.75,4.71,0.61,0
2019,7,30,97.37,36.87,26.97,24.11,27.92,65.94,4,0,0
2019,7,31,97.33,35.3,26.83,23.59,27.32,66.06,1.96,0.01,0
2019,8,1,97.24,36.46,27.13,24.3,27.96,66.44,2.42,0.05,0
2019,8,2,97.16,34.98,27.94,25.19,28,73.44,2.39,9.43,0
2019,8,3,97.19,32.1,27.41,25.58,27.49,80.81,2.84,3.92,0
2019,8,4,97.09,31.37,26.65,25.6,27.34,81.94,2.59,9.09,0
2019,8,5,96.93,35.95,27.15,25.83,28.69,73.25,1.44,7.19,0
2019,8,6,96.94,35.05,28.42,25.84,28.8,72.19,1.44,21.64,0
2019,8,7,97,32.38,27.17,25.46,27.45,80.19,1.77,7.05,0
2019,8,8,96.99,35.53,26.63,24.68,27.68,72.31,2.72,0.07,0
2019,8,9,97.1,34.31,27.02,24.72,27.49,73.44,6.34,0.41,0
2019,8,10,97.19,33.53,25.93,24.34,26.87,75.62,5.62,0.75,0
2019,8,11,97.31,35.98,26.42,24.6,27.9,69.81,2.31,0.11,0
2019,8,12,97.3,35.73,26.69,24.76,28.19,68.5,2.1,0.25,0
2019,8,13,97.34,36.58,28.18,25.22,28.73,67.81,2.16,6.21,0
2019,8,14,97.49,34.19,28.14,25.46,28.33,72.31,1.56,15.92,0
2019,8,15,97.48,33.04,26.92,25.59,27.4,81.88,3.72,14.6,0
2019,8,16,97.28,32.43,26.14,24.56,26.5,80.81,5.36,5.5,0
2019,8,17,97.21,31.15,25.8,25.66,26.77,88.06,4.02,11.47,0
2019,8,18,97.58,31.9,25.4,25.06,26.59,84.25,3.73,15.92,0
2019,8,19,97.81,34.33,23.98,23.65,26.35,75,2.63,0.2,0
2019,8,20,97.76,34.52,24.51,23.48,26.25,73.75,3.48,0.12,0
2019,8,21,97.6,36.37,24.87,22.54,26.51,64.75,2.66,0.4,0
2019,8,22,97.63,35.77,25.24,22.34,26.15,65.88,1.98,0.47,0
2019,8,23,97.61,36.1,25.86,22.61,26.64,64.25,1.74,0.67,0
2019,8,24,97.59,37.72,26.9,22.3,26.98,60.25,1.41,0.47,0
2019,8,25,97.69,31.22,25.98,24.73,26.58,81,2.11,12.75,0
2019,8,26,97.7,32.99,25.63,24.2,26.58,76.69,2.46,0.18,0
2019,8,27,97.63,35.51,25.48,24.33,27.43,71.06,2.25,0.01,0
2019,8,28,97.67,36.12,26.48,24.76,27.95,70.62,2.84,0.09,0
2019,8,29,97.74,36.12,27.03,24.43,27.87,68.81,2.33,0.04,0
2019,8,30,97.52,34.11,27.25,24.81,27.8,71.62,1.38,0.06,0
2019,8,31,97.32,36.03,27.63,24.48,28.15,66.69,1.17,14.02,0
2019,9,1,97.46,34.69,27.05,25.58,28.02,76.44,2.41,8.5,0
2019,9,2,97.5,33.91,26.9,25.3,27.92,74.94,1.24,0.39,0
2019,9,3,97.44,36.48,27.49,24.46,28.29,65.69,1.12,0.36,0
2019,9,4,97.39,35.48,27.71,24.98,28.09,71.19,2.28,0.16,0
2019,9,5,97.41,36.11,27.05,25.08,28.08,72.69,2,0.54,0
2019,9,6,97.35,33.56,27.26,25.12,27.88,73.38,1.22,0.7,0
2019,9,7,97.37,32.26,27.38,25.62,27.75,78.38,1.62,11.62,0
2019,9,8,97.52,33.33,26.61,25.35,27.69,76.94,1.57,8.09,0
2019,9,9,97.41,36.12,25.46,23.3,26.9,67.94,2.01,0.1,0
2019,9,10,97.38,37.04,25.83,22.12,26.44,62.75,2.09,0,0
2019,9,11,97.51,37.89,24.81,21.19,26.21,58.25,1.84,0,0
2019,9,12,97.63,38.69,26.04,21.4,26.55,56.81,2.16,0.01,0
2019,9,13,97.76,36.8,25.96,24.17,27.58,69.5,3.07,0,0
2019,9,14,97.78,36.73,26.37,23.8,27.37,68.25,2.86,0.18,0
2019,9,15,97.8,36.28,25.67,23.48,27.19,67,1.38,0.77,0
2019,9,16,97.66,37.24,26.02,22.12,26.62,61.5,2.11,0.57,0
2019,9,17,97.76,36.94,25.51,22.23,26.61,61.94,2.08,1.54,0
2019,9,18,98.09,37.33,25.95,21.56,26.23,60.94,2.23,0.02,0
2019,9,19,98.33,33.75,24.51,22.35,25.53,70.5,3.04,0.02,0
2019,9,20,98.17,34.41,23.94,22.17,25.67,67.94,2.33,0.01,0
2019,9,21,98.06,34.39,24.98,22.36,25.96,67,1.34,9.1,0
2019,9,22,98.24,33.04,24.53,23.28,25.73,76.44,3.27,12.07,0
2019,9,23,98.38,33.4,22.51,21.28,24.5,70.75,2.4,1.25,0
2019,9,24,98.4,32.94,23,22.09,24.98,72.62,2.77,0.58,0
2019,9,25,98.53,32.56,23.95,22.39,25.11,74.12,3.2,1.25,0
2019,9,26,98.57,30.73,24.22,22.55,24.83,77.25,3.73,1.04,0
2019,9,27,98.36,32.23,23.33,22.37,24.9,75.56,3.59,0.22,0
2019,9,28,98.23,31.96,23.96,22.46,24.76,77.62,4.17,1.42,0
2019,9,29,98.33,31.63,23.62,21.87,24.32,76.44,2.93,2.27,0
2019,9,30,98.23,32.36,22.83,21.42,24.21,73.62,2.27,1.14,0
2019,10,1,98.17,32.99,22.12,20.9,24.16,70.06,1.88,0.59,0
2019,10,2,98.29,33.38,22.31,20.26,24.15,65.69,1.38,0.22,0
2019,10,3,98.33,30.98,23.45,19.83,23.46,65.5,1.77,8.61,0
2019,10,4,98.4,31.73,21.12,19.01,22.48,68,2.19,13.15,0
2019,10,5,98.44,31.79,20.19,18.27,21.92,66.19,2.9,0,0
2019,10,6,98.47,31.87,20.22,17.72,21.74,62.81,2.52,0,0
2019,10,7,98.57,33.06,20.93,16.86,21.45,59.88,3.05,0.01,0
2019,10,8,98.51,33.31,18.54,14.76,20.34,53.44,2.33,0,0
2019,10,9,98.48,33.23,19.4,14.28,20.15,51.5,1.64,0,0
2019,10,10,98.44,33.58,18.65,14.67,20.05,55.06,2.15,0,0
2019,10,11,98.4,32.86,19.08,14.62,19.93,54.88,2.05,0,0
2019,10,12,98.48,33.37,20.96,15.77,20.85,56,2.25,0,0
2019,10,13,98.55,33.73,21.13,15.66,20.99,54.5,1.91,0,0
2019,10,14,98.59,34.11,20.79,15.83,21.18,55.06,2.2,0,0
2019,10,15,98.67,34.35,20.61,14.98,20.59,53.81,2.26,0,0
2019,10,16,98.69,33.94,19.48,14.08,19.96,52,2.05,0.16,0
2019,10,17,98.64,34.55,20.63,15.33,20.94,53.38,2.05,0,0
2019,10,18,98.66,34.05,20.71,17.83,22.19,62.25,2.72,2.5,0
2019,10,19,98.81,32.51,21.58,16.3,21.3,57.12,1.25,0.86,0
2019,10,20,98.81,32.8,17.34,12.4,18.36,50.94,2.73,0,0
2019,10,21,98.65,32.44,16.86,11.69,17.58,51.75,3.3,0,0
2019,10,22,98.38,32.63,15.98,10.07,16.8,46.5,3.52,0,0
2019,10,23,98.3,33.17,17.38,8.69,16.61,39.56,2.18,0,0
2019,10,24,98.39,32.49,17.23,10.11,16.93,45,2.48,0,0
2019,10,25,98.54,31.08,16.56,12.34,17.83,52.31,2.53,0,0
2019,10,26,98.66,30.39,17.39,13.43,18.5,55.69,1.75,0,0
2019,10,27,98.63,31.73,17.35,11.76,18.05,47.25,2,0,0
2019,10,28,98.67,31.82,17.74,11.87,18.15,47.69,1.84,0,0
2019,10,29,98.75,30.33,20.99,12.39,18.62,46.94,1.22,0,0
2019,10,30,98.62,30.84,21.15,10.2,17.84,40.12,1.41,0,0
2019,10,31,98.55,32.9,20.34,10.19,17.74,39.88,1.77,0,0
2019,11,1,98.52,33.08,19.08,11.5,18.15,45.62,1.41,0,0
2019,11,2,98.69,32.1,18.63,12.65,18.39,50.88,1.95,0.16,0
2019,11,3,98.77,30.94,17.83,13.44,18.52,55.12,2.42,0.41,0
2019,11,4,98.77,30.57,17.74,13.45,18.25,57.69,3.4,0.46,0
2019,11,5,98.51,31.01,15.87,11.28,17.04,51.56,3.23,0,0
2019,11,6,98.28,31.23,17.84,9.38,16.44,43.25,2.3,0,0
2019,11,7,98.41,24.75,17.43,14.87,18.08,67.75,2.69,1.07,0
2019,11,8,98.66,28.66,17.83,15.14,18.62,66.25,2.39,0.19,0
2019,11,9,98.73,29.78,16.14,10.73,16.34,51.44,3.57,0,0
2019,11,10,98.7,29.08,14.36,8.71,14.83,47.31,2.96,0,0
2019,11,11,98.64,27.7,15.73,6.76,13.55,42.69,2.46,0,0
2019,11,12,98.72,29.04,13.53,6.19,13.19,42.31,2.65,0,0
2019,11,13,98.89,28.02,16.35,8.25,14.69,45,1.95,0,0
2019,11,14,98.93,28.68,17.42,10.05,15.77,49.44,1.74,0,0
2019,11,15,98.87,28.25,14.4,8.95,14.51,51.81,2.43,0,0
2019,11,16,98.85,29.41,13.58,11.13,15.83,59.25,4.39,0,0
2019,11,17,98.87,29.51,14.51,9.29,15.01,51.81,5.66,0,0
2019,11,18,98.82,27.12,13.25,9.12,14.26,53.81,3.75,0,0
2019,11,19,98.75,27.09,12.76,7.27,13.56,46.56,2.27,0,0
2019,11,20,98.76,27.87,15.26,5.7,12.9,40.62,1.36,0,0
2019,11,21,98.97,27.65,12.83,6.99,13.19,46.75,2.27,0,0
2019,11,22,98.96,27.95,14.24,7.98,14.03,47.31,2.11,0,0
2019,11,23,98.94,27.87,16.29,10.36,15.6,52.19,3.34,0,0
2019,11,24,98.9,27.5,15.19,12.3,16.69,58.81,2.8,0,0
2019,11,25,98.89,27.76,15.43,11.22,16.44,52.75,1.55,0,0
2019,11,26,98.84,28.5,15.93,11.43,16.37,54.81,2.42,0.16,0
2019,11,27,98.81,27.04,13.85,12.42,16.2,62.94,2.94,2.16,0
2019,11,28,98.86,25.15,16.83,16.12,18.11,78.81,3.16,8.08,0
2019,11,29,99,24.51,14.91,14.75,16.82,78.62,1.73,1.51,0
2019,11,30,99.05,23.19,10.87,8.22,12.15,62.06,2.88,0,0
2019,12,1,99.01,23.61,9.24,4.75,9.98,52,2.77,0,0
2019,12,2,99.08,23.78,7.8,2.71,8.83,46.19,3.21,0,0
2019,12,3,99.04,24.65,7.51,1.18,8.23,41.62,3.17,0,0
2019,12,4,99.22,24.55,8.95,0.41,8.11,37.38,2.1,0,0
2019,12,5,99.4,22.6,10.8,1.01,8.46,37.38,1.18,0,0
2019,12,6,99.32,23.34,9.33,3.41,9.42,46.31,1.88,0,0
2019,12,7,99.22,24.31,9.39,4.92,10.73,48.44,1.48,0,0
2019,12,8,99.2,24.3,11.72,6.09,11.35,51.12,1.65,0,0
2019,12,9,99.15,23.23,10.16,4.61,9.98,49.94,1.66,0,0
2019,12,10,98.88,23.62,10.57,2.5,9.21,42.56,1.62,0,0
2019,12,11,98.72,22.9,10.08,3.59,9.87,44,1.57,0,0
2019,12,12,98.58,20.87,12.96,7.25,11.41,60.88,2.8,18.42,0
2019,12,13,98.57,20.54,9.48,11.58,13.09,83.62,2.99,7.77,0
2019,12,14,99.29,19.3,7.18,6.99,9.98,70.38,1.85,0.17,0
2019,12,15,99.3,19.59,6.91,4.52,8.42,61.12,2.79,0,0
2019,12,16,99.32,17.13,5.14,4.83,7.62,70.69,3.05,0,0
2019,12,17,99.41,17.4,4.37,4.33,7.25,69.44,3.06,0,0
2019,12,18,99.31,17.67,3.65,2.06,6.28,59.94,2.53,0,0
2019,12,19,99.16,17.51,6.25,1.67,6.79,50.94,1.21,0,0
2019,12,20,98.92,19.92,8.36,3.05,8.4,50,1.54,0,0
2019,12,21,99.02,21.62,9.05,6.26,10.23,60.94,2.59,0,0
2019,12,22,99.11,20.26,5.58,3.94,7.81,62.5,3.39,0,0
2019,12,23,99.01,20.05,4.6,1.14,6.48,52.19,2.69,0,0
2019,12,24,99.19,18.76,5.26,-0.24,5.1,50.06,2.13,0,0
2019,12,25,99.1,19.25,2.26,-0.38,4.5,54.31,3.23,0,0
2019,12,26,99.07,18.24,2.58,-1.26,3.87,52,3.45,0,0
2019,12,27,99.14,16.26,1.55,-0.96,3.55,55.88,2.06,0,0
2019,12,28,99.22,15.79,1.32,-1.86,2.84,54.75,2.27,0,0
2019,12,29,99.24,17.09,0.37,-1.49,3.22,54.25,1.85,0,0
2019,12,30,99.14,18.36,2.16,-0.92,3.62,56.25,2.48,0,0
2019,12,31,99.28,13.96,0.3,-0.61,3.32,60.75,1.88,0,0
2020,1,1,99.39,19.61,3.88,-0.74,4.69,49.38,2.48,0,0
2020,1,2,99.4,19.36,5.3,6.14,9.06,69.12,2.2,0,0
2020,1,3,99.12,21.72,8.75,8.75,11.55,71.75,1.64,0,0
2020,1,4,99.06,21.47,8.95,5.91,9.81,62.75,2.05,0,0
2020,1,5,99.09,21.51,7.94,3.15,8.05,53.69,2.1,0,0
2020,1,6,99.15,21.55,8.99,4.31,8.98,55.94,2,0.05,0
2020,1,7,98.97,22.08,8.35,9.58,11.87,77.56,2.91,2.38,0
2020,1,8,98.8,17.75,7.73,10.35,11.58,86.38,2.45,8.79,0
2020,1,9,99.23,17.08,3.5,2.04,5.53,66.19,3.6,0,0
2020,1,10,99.29,18.63,1.64,-1.07,3.92,53.81,3.22,0,0
2020,1,11,99.24,19.5,2.43,-3.01,3.8,42,2.29,0,0
2020,1,12,98.91,22.33,5.72,-1.79,5.56,38.81,1.95,0,0
2020,1,13,98.45,24.72,6.62,6.42,10.2,63.88,4.03,0.89,0
2020,1,14,98.84,18.85,7.48,7.2,9.57,74.81,2.17,0.01,0
2020,1,15,98.92,21,4.56,5.75,8.86,69.38,2.22,0,0
2020,1,16,98.83,17.5,8.23,8.46,10.17,80.69,2.03,8.19,0
2020,1,17,98.91,19.46,7.3,7.78,10.18,75.12,2.15,1.38,0
2020,1,18,99.1,20.37,8.08,5.95,9.37,66.19,1.49,0,0
2020,1,19,99.19,19.27,4.34,3.81,7.18,67.44,2.83,0,0
2020,1,20,99.1,18.09,3.68,4.15,7.41,67.75,2.23,0,0
2020,1,21,99.16,20.15,5.82,2.9,7.62,55.5,2.41,0,0
2020,1,22,99.35,20.96,6.28,2.66,7.42,54.94,3.15,0,0
2020,1,23,99.23,20.28,4.16,2.14,6.51,59.94,4.87,0,0
2020,1,24,99,22.16,3.53,-0.7,5.3,48.5,4.56,0,0
2020,1,25,99.01,21.58,4.7,0.16,6.15,47.5,2.34,0,0
2020,1,26,98.83,23.52,9.12,4.77,9.77,52.94,2.09,0,0
2020,1,27,98.53,23.01,8.52,7.26,11.21,62.44,3.51,1.72,0
2020,1,28,98.42,20.12,10.79,10.15,12.44,75.31,3.2,5.74,0
2020,1,29,98.99,20.82,7.62,6.1,9.57,67.38,2.41,0.55,0
2020,1,30,99.13,20.41,5.11,3.55,7.64,62.12,3.31,0,0
2020,1,31,98.87,20.37,4.4,2.15,7.02,55.44,2.39,0,0
2020,2,1,99.17,20.85,6.76,2.04,7.37,50.5,1.93,0,0
2020,2,2,99.33,20.6,4.02,2.26,6.78,58,3.05,0,0
2020,2,3,99.19,20.94,5.55,1.49,6.83,52.81,1.93,0,0
2020,2,4,99.02,21.32,3.88,1.79,6.95,52.56,2.62,0,0
2020,2,5,99.06,20.98,4.85,2.26,7.17,54.31,3.09,0,0
2020,2,6,98.97,20.3,5.11,2.26,7.02,55.44,2.25,0,0
2020,2,7,99.23,20.78,5.98,1.8,6.95,53,2.71,0,0
2020,2,8,99.43,21.64,4.38,1.71,6.81,54,2.98,0,0
2020,2,9,99.46,23.01,5.62,1.4,7.3,49.38,2.16,0,0
2020,2,10,99.24,22.55,6.18,1.54,7.65,46.5,2.05,0,0
2020,2,11,99.26,23.23,8.58,2.3,8.48,45.44,1.77,0,0
2020,2,12,99.21,26.56,7.55,3.4,9.75,46.25,3.34,0,0
2020,2,13,98.92,29.24,10.4,6.55,12.43,50.25,4.88,0,0
2020,2,14,98.66,26.73,10.76,4.04,10.64,45.31,5.6,0,0
2020,2,15,98.67,27.29,7.48,-1.35,7.21,35.19,4.56,0,0
2020,2,16,98.95,28.57,7.11,-1.44,7.77,32.69,3.27,0,0
2020,2,17,99.06,28.3,9.1,-1.43,7.9,31.44,3.22,0,0
2020,2,18,98.82,28.03,7.36,-1.95,7.41,31.69,3.38,0,0
2020,2,19,98.64,28.86,9.24,-1.15,8.92,28.06,3.88,0,0
2020,2,20,98.59,28.73,12.37,4.58,11.96,40.56,5.96,2.46,0
2020,2,21,98.96,23.23,12.22,10.34,13.51,68.5,5.06,5.14,0
2020,2,22,99.35,24.05,9.61,10.37,13.58,69.12,2.71,0.02,0
2020,2,23,99.12,27.01,11.62,9.71,14.14,59.5,1.95,0.07,0
2020,2,24,98.81,27.03,12.33,8.78,13.67,57.25,2.95,0,0
2020,2,25,98.73,26.91,11.43,7.26,12.9,51.19,2.95,0,0
2020,2,26,98.8,28.5,11.56,7.66,13.55,50.19,2.35,0.04,0
2020,2,27,98.78,29.05,11.74,8.59,13.82,55.25,2.78,0,0
2020,2,28,98.61,29.51,12.38,10.05,15.15,56.25,4.79,0,0
2020,2,29,98.53,26.64,13.63,12.55,16.27,64.25,4.41,8.21,0
2020,3,1,98.64,27.94,14.46,12.64,16.54,65.19,2.91,0.22,0
2020,3,2,98.64,28.96,13.94,10.23,15.6,53.12,1.7,0,0
2020,3,3,98.49,29.53,13.76,8.49,14.61,49.06,2.41,0,0
2020,3,4,98.39,29.65,13.77,10.33,15.65,54.56,2.55,8.86,0
2020,3,5,98.34,26.19,14.07,14.57,17.01,76.62,3.86,13.95,0
2020,3,6,98.19,22.62,13.77,14.06,15.64,83.62,4.36,26.37,0
2020,3,7,98.71,23.83,10.73,10.33,13.55,70.25,2.55,0.11,0
2020,3,8,98.95,26.03,11.34,8.33,12.95,58.25,2.84,0,0
2020,3,9,98.68,26.41,9.53,6.8,12.06,54.88,4.29,0,0
2020,3,10,98.51,27.27,9.37,6.17,12.13,50.25,2.14,0.01,0
2020,3,11,98.26,27.05,13.28,12.64,16.12,66.38,3.23,1.8,0
2020,3,12,98.44,27.96,13.9,10.18,15.4,55.81,2.75,0.33,0
2020,3,13,98.66,28.05,10.84,2.62,10.72,38.62,2.96,0,0
2020,3,14,98.84,24.65,9.23,5.99,11.26,53.06,2.3,6.86,0
2020,3,15,98.96,24.54,10.36,7.65,12.4,56.75,1.66,1.34,0
2020,3,16,98.94,27.34,11.36,8.95,14.08,54.81,2.2,0,0
2020,3,17,98.96,29.54,12.24,8.41,14.58,49.5,2.94,0,0
2020,3,18,98.78,30.75,13.31,9.23,15.52,47.25,3.03,0,0
2020,3,19,98.48,31.67,16.59,11.16,17.06,51.31,2.34,0,0
2020,3,20,98.37,31.49,16.33,12.25,17.9,52.56,1.88,0.01,0
2020,3,21,98.38,32.65,16.67,11.01,17.64,47.19,1.7,0,0
